year4,sampledate,month,daynum,avg_air_temp,flag_avg_air_temp,avg_rel_hum,flag_avg_rel_hum,avg_wind_speed,flag_avg_wind_speed,avg_wind_dir,flag_avg_wind_dir,avg_chlor,flag_chlor,avg_phycocyanin,flag_phycocyanin,avg_par,flag_par,avg_par_below,flag_par_below,avg_opt_wtemp,flag_avg_opt_wtemp,avg_opt_dosat_raw,flag_avg_opt_dosat_raw,avg_opt_do_raw,flag_avg_opt_do_raw
2016,4/2/2016 0:00,4,93,1.07,,58.74,,7.14,,268.66,,11708.22,,935.09,,0.54,,0.38,,5.05,,105.77,,13.49,
2016,4/2/2016 0:00,4,93,0.52,,56.41,,6.09,,257.08,,11602.23,,940.53,,0.62,,0.47,,5.04,,105.56,,13.46,
2016,4/2/2016 0:00,4,93,-0.05,,57.67,,5.79,,242.41,,11732.83,,952.8,,0.36,,0.29,,5.03,,105.31,,13.44,
2016,4/2/2016 0:00,4,93,-0.3,,62.25,,5.6,,232.14,,11555.13,,951.08,,0.6,,0.33,,5.01,,105.11,,13.42,
2016,4/2/2016 0:00,4,93,-0.45,,75.95,,6.21,,233.97,,11610.38,,940.41,,0.43,,0.29,,5.01,,105,,13.41,
2016,4/2/2016 0:00,4,93,-0.95,,97.6,,5.94,,230.33,,11820.82,,971.54,,4.39,,1.83,,5.06,,105.31,,13.43,
2016,4/2/2016 0:00,4,93,-0.17,,96,,7.85,,235.89,,11116.6,,960.99,,30.16,,11.64,,5.11,,105.72,,13.46,
2016,4/2/2016 0:00,4,93,1.11,,86.4,,8.84,,249.78,,10708.55,,1003.86,,357.93,,98.88,,5.13,,105.75,,13.46,
2016,4/2/2016 0:00,4,93,1.16,,84.3,,10.5,,266.29,,9332.52,,956,,505.5,,133.71,,5.12,,105.6,,13.44,
2016,4/2/2016 0:00,4,93,0.44,,85.59,,11.09,,270.66,,8567.95,,897.18,,519.45,,145.52,,5.1,,105.31,,13.41,
2016,4/2/2016 0:00,4,93,0.68,,81.69,,11.41,,265.53,,8340.17,,893.04,,667.44,,197.01,,5.1,,105.24,,13.4,
2016,4/2/2016 0:00,4,93,0.35,,83.92,,10.14,,263.35,,8441.12,,891.93,,790.51,,246.83,,5.07,,105.04,,13.39,
2016,4/2/2016 0:00,4,93,-0.39,,85.44,,9.84,,290.66,,7689.42,,858.53,,1155.02,,404.85,,5.05,,104.99,,13.39,
2016,4/2/2016 0:00,4,93,-0.17,,76.67,,10.95,,257.82,,7018.22,,836.22,,1089.03,,364.1,,5.03,,104.92,,13.39,
2016,4/2/2016 0:00,4,93,0.18,,65.53,,10.57,,271.97,,7779.17,,886.17,,808.34,,249.2,,5.08,,105.59,,13.46,
2016,4/2/2016 0:00,4,93,0.66,,51.62,,10.93,,257.08,,7716.2,,885.1,,709.52,,215.99,,5.15,,106.4,,13.54,
2016,4/2/2016 0:00,4,93,0.53,,49.82,,10.75,,262.21,,8465,,909.71,,360.67,,103.82,,5.11,,106.02,,13.5,
2016,4/2/2016 0:00,4,93,0.66,,49.06,,8.96,,272,,10325.22,,998.94,,145.55,,37.26,,5.09,,106.11,,13.52,
2016,4/2/2016 0:00,4,93,0.25,,49.79,,6.97,,318.78,,11388.7,,985.62,,16.05,,4.94,,5.07,,105.95,,13.51,
2016,4/2/2016 0:00,4,93,0.1,,50.62,,6.05,,321.47,,12049.02,,968.41,,0.48,,0.48,,5.06,,105.48,,13.45,
2016,4/2/2016 0:00,4,93,-0.31,,49.5,,4.25,,325.64,,12395.67,,966.44,,0.49,,0.42,,5.03,,104.9,,13.39,
2016,4/2/2016 0:00,4,93,-0.54,,48.98,,3.02,,318.48,,12859.92,,997.09,,0.36,,0.24,,4.99,,104.35,,13.33,
2016,4/2/2016 0:00,4,93,-0.54,,47.62,,2.27,,302.92,,13679.95,,1003.67,,1.01,,0.54,C,5,,104.42,,13.34,
2016,4/3/2016 0:00,4,94,-0.59,,51.6,,2.71,,246.83,,14299.47,,1026.09,,0.83,,0.5,C,5.01,,104.65,,13.36,
2016,4/3/2016 0:00,4,94,-0.4,,47.32,,2.45,,237.16,,14308,,1057.26,,0.41,C,0.41,,5.04,,105.09,,13.4,
2016,4/3/2016 0:00,4,94,-0.38,,50.18,,2.63,,222.43,,14410.33,,1040.75,,0.3,,0.53,,5.03,,104.67,,13.35,
2016,4/3/2016 0:00,4,94,-0.44,,54.86,,3.6,,216.23,,14650.63,,1036.34,,0.39,,0.64,,5.03,,104.07,,13.28,
2016,4/3/2016 0:00,4,94,-0.42,,58.07,,4.11,,214.69,,14127.08,,1027.5,,0.56,C,0.46,,5.04,,103.93,,13.26,
2016,4/3/2016 0:00,4,94,-0.09,,57.61,,4.73,,208.5,,13478.67,,1022.2,,0.44,,0.44,,5.03,,103.79,,13.24,
2016,4/3/2016 0:00,4,94,0.31,,56.37,,5.02,,199.77,,13285.17,,1001.39,,5.9,,2.26,,5.01,,103.24,,13.18,
2016,4/3/2016 0:00,4,94,0.44,,60.93,,7,,205.62,,11888.5,,1003.03,,118.38,,35.01,,5.01,,103.21,,13.18,
2016,4/3/2016 0:00,4,94,1.04,,59.82,,6.91,,201.85,,9940.37,,962.22,,590.54,,169.79,,5.02,,103.84,,13.25,
2016,4/3/2016 0:00,4,94,2.43,,52.09,,8.07,,204.68,,8075.38,,890.02,,911.18,,313.53,,5.02,,104.3,,13.31,
2016,4/3/2016 0:00,4,94,4.91,,51.84,,8.78,,213.52,,6698.15,,839.53,,1286.42,,498.27,,5.05,,104.56,,13.34,
2016,4/3/2016 0:00,4,94,7.98,,50.83,,8.28,,222.35,,6411.33,,836.58,,1433.93,,651.19,,5.08,,104.47,,13.31,
2016,4/3/2016 0:00,4,94,11.05,,47.72,,8.86,,225.94,,6286.27,,818.46,,1444.55,,655,,5.11,,104.56,,13.31,
2016,4/3/2016 0:00,4,94,13.98,,43.58,,9.73,,228.83,,6026.63,,801.05,,1364.22,,655.51,,5.12,,104.5,,13.3,
2016,4/3/2016 0:00,4,94,16.55,,39.59,,8.84,,233.98,,5969.43,,789.12,,1192.4,,559.6,,5.17,,104.75,,13.32,
2016,4/3/2016 0:00,4,94,18.76,,34.96,,10.61,,233.76,,6345.58,,797.6,,933.8,,417.33,,5.18,,104.73,,13.31,
2016,4/3/2016 0:00,4,94,18.72,,34.97,,10.3,,236.4,,8042.78,,876.14,,525.78,,205.2,,5.19,,104.61,,13.29,
2016,4/3/2016 0:00,4,94,16.37,,42.16,,6.56,,262.39,,10138.88,,962.83,,253.05,,84.67,,5.19,,104.6,,13.29,
2016,4/3/2016 0:00,4,94,16.74,,41.98,,7.54,,272.12,,9670.32,,929.76,,165.81,,54.81,,5.2,,104.64,,13.3,
2016,4/3/2016 0:00,4,94,15.9,,45.95,,6.52,,303.9,,9964,,922.1,,75.1,,20.5,,5.21,,104.5,,13.28,
2016,4/4/2016 0:00,4,95,0.91,,84.01,,7.25,,76.28,,11412.95,,935.27,,0.38,,0.61,,5.16,,103.48,,13.16,
2016,4/4/2016 0:00,4,95,0.61,,83.01,,6.59,,59.02,,11530.38,,937.17,,0.36,,0.65,,5.16,,103.36,,13.14,
2016,4/4/2016 0:00,4,95,0.42,,82.05,,6.38,,53.25,,11560.63,,954.05,,0.37,,0.41,,5.14,,103.11,,13.12,
2016,4/4/2016 0:00,4,95,0.16,,83.72,,6.09,,56.47,,11711.63,,938.73,,0.62,,0.63,,5.13,,102.94,,13.1,
2016,4/4/2016 0:00,4,95,-0.25,,84.32,,6.19,,85.32,,11377.42,,940.27,,0.72,,0.45,C,5.13,,102.77,,13.08,
2016,4/4/2016 0:00,4,95,-0.42,,82.18,,5.63,,80.38,,11548.28,,935.05,,1.35,,0.42,,5.14,,102.81,,13.08,
2016,4/4/2016 0:00,4,95,-0.59,,79.26,,5.78,,63.99,,11532.53,,948.17,,7.09,,3.14,,5.2,,103.01,,13.09,
2016,4/4/2016 0:00,4,95,-0.88,,77.97,,5.92,,32.62,,11019.3,,932.31,,52.89,,17.51,,5.21,,103.06,,13.09,
2016,4/4/2016 0:00,4,95,-1.07,,75,,6.29,,79.64,,10335.48,,946.07,,227.76,,71.54,,5.2,,103.14,,13.1,
2016,4/4/2016 0:00,4,95,-1.11,,72.85,,5.87,,46.34,,9597.98,,927.07,,499.8,,163.85,,5.21,,103.38,,13.13,
2016,4/4/2016 0:00,4,95,-0.92,,66.21,,5.52,,34.7,,8679.72,,884.9,,732.9,,250.96,,5.21,,103.64,,13.16,
2016,4/4/2016 0:00,4,95,-0.42,,58.72,,4.7,,60.98,,8095.07,,868,,1009.03,,360.72,,5.23,,103.92,,13.19,
2016,4/4/2016 0:00,4,95,0.22,,54.93,,4.48,,51.3,,7702.5,,861.65,,1167.62,,440.3,,5.27,,104.43,,13.25,
2016,4/4/2016 0:00,4,95,0.92,,51.25,,3.88,,136.39,,8009.52,,874.4,,1009.98,,380.98,,5.29,,104.78,,13.28,
2016,4/4/2016 0:00,4,95,1.27,,52.66,,4.72,,62.51,,8404.6,,889.75,,572.4,,190.09,,5.29,,105.09,,13.32,
2016,4/4/2016 0:00,4,95,1.31,,51.09,,3.49,,170.74,,9314.53,,942.89,,558.8,,192.11,,5.25,,104.65,,13.28,
2016,4/4/2016 0:00,4,95,1.3,,53.8,,4.15,,112.96,,9816.98,,935.03,,361.48,,120.99,,5.23,,104.54,,13.27,
2016,4/4/2016 0:00,4,95,1.11,,56.26,,3.53,,76.94,,9998.53,,913.81,,194.74,,63.12,,5.21,,104.51,,13.27,
2016,4/4/2016 0:00,4,95,1.11,,56.76,,3.35,,57.98,,10396.65,,901.62,,109.53,,35.89,,5.19,,104.38,,13.26,
2016,4/4/2016 0:00,4,95,1.1,,60.25,,4.07,,1.1,,10852,,891.6,,34.2,,13.7,,5.19,,104,,13.21,
2016,4/5/2016 0:00,4,96,-1.05,,85.14,,5.26,,187.5,,11036.9,,924.18,,1.03,,0.76,,5.04,,102.44,,13.07,
2016,4/5/2016 0:00,4,96,-1.43,,84.91,,5.02,,199.24,,11324.8,,930.85,,0.63,,0.41,,5.02,,102.05,,13.02,
2016,4/5/2016 0:00,4,96,-1.59,,83.06,,4.43,,200.26,,11730.77,,941.9,,0.69,,0.15,,5.01,,101.74,,12.99,
2016,4/5/2016 0:00,4,96,-1.74,,81.78,,4.45,,199.48,,11998.53,,948.5,,0.61,,0.39,,5,,101.6,,12.98,
2016,4/5/2016 0:00,4,96,-1.82,,82.06,,4.5,,196.75,,11691.1,,939.95,,0.06,,0.42,,4.99,,101.54,,12.97,
2016,4/5/2016 0:00,4,96,-2.16,,83.31,,4.38,,186.85,,11792.93,,957.35,,0.78,,0.39,,4.98,,101.36,,12.95,
2016,4/5/2016 0:00,4,96,-2.37,,83.17,,4.23,,180.82,,11816.8,,942.15,,26.67,,7.32,,4.98,,101.26,,12.94,
2016,4/5/2016 0:00,4,96,-2.2,,81.85,,4.69,,190.97,,10495.08,,954.95,,314.39,,70.75,,4.98,,101.47,,12.96,
2016,4/5/2016 0:00,4,96,-1.43,,76.23,,5.73,,189.33,,8936.17,,905.65,,722.9,,200.16,,5.01,,101.77,,12.99,
2016,4/5/2016 0:00,4,96,-0.31,,70.51,,6.8,,188.32,,7338.15,,852.38,,1041.27,,375.18,,5.03,,101.86,,13,
2016,4/5/2016 0:00,4,96,0.76,,65.27,,6.4,,187.31,,6741.58,,833.39,,1285.72,,554.85,,5.07,,102.12,,13.02,
2016,4/5/2016 0:00,4,96,1.76,,58.43,,6.43,,191.64,,6256.97,,822.37,,1451.52,,666.24,,5.12,,102.46,,13.04,
2016,4/5/2016 0:00,4,96,2.75,,55.81,,7.04,,188.96,,6318.28,,828.64,,1407.3,,672.62,,5.15,,102.66,,13.06,
2016,4/5/2016 0:00,4,96,3.57,,53.82,,6.78,,188.98,,7192.57,,846.77,,878.01,,348.61,,5.15,,102.77,,13.07,
2016,4/5/2016 0:00,4,96,4.18,,50.9,,6.89,,203.48,,8351.38,,882.81,,509.76,,193.88,,5.15,,102.95,,13.1,
2016,4/5/2016 0:00,4,96,4.26,,50.94,,7.22,,186.24,,9434,,913.61,,259.69,,100.69,,5.13,,102.85,,13.09,
2016,4/5/2016 0:00,4,96,4.39,,51.75,,8.31,,181.7,,9370.33,,903.39,,201.65,,77.02,,5.12,,102.65,,13.07,
2016,4/5/2016 0:00,4,96,3.86,,58.37,,7.02,,185.16,,9433.77,,883.63,,93.5,,34.61,,5.11,,102.51,,13.05,
2016,4/5/2016 0:00,4,96,3.6,,60.77,,6.3,,171.93,,9645.33,,898.31,,30.37,,13.58,,5.11,,102.18,,13.01,
2016,4/5/2016 0:00,4,96,3.6,,61.38,,6.42,,177.3,,9021,,820.2,,22.2,,10.2,,5.1,,102,,13,
2016,4/6/2016 0:00,4,97,5.7,,67.68,,7.68,,194.71,,9779.12,,874.74,,0.69,,0.46,,5.11,,101.07,,12.87,
2016,4/6/2016 0:00,4,97,5.09,,78.92,,9.24,,196.1,,9527.08,,863.57,,0.62,,0.64,,5.11,,100.96,,12.86,
2016,4/6/2016 0:00,4,97,4.16,,92.56,,9.37,,195.74,,9658.23,,863.2,,0.6,,0.87,,5.12,,100.81,,12.84,
2016,4/6/2016 0:00,4,97,4.59,,93.05,,7.94,,196.42,,9736.52,,876.35,,0.71,C,0.31,,5.12,,100.69,,12.82,
2016,4/6/2016 0:00,4,97,4.85,,92.28,,8.78,,197.37,,9768.93,,876.91,,0.16,,0.53,,5.11,,100.53,,12.8,
2016,4/6/2016 0:00,4,97,4.94,,89.14,,6.09,,195.8,,10006.87,,885.06,,0.72,,0.57,,5.11,,100.41,,12.79,
2016,4/6/2016 0:00,4,97,4.9,,86.96,,2.95,,198.01,,11522.08,,907.78,,3.61,,1.79,,5.1,,100.32,,12.78,
2016,4/6/2016 0:00,4,97,4.89,,86.33,,1.59,,224.44,,12197.13,,882.45,,37.54,,14.11,,5.11,,100.29,,12.77,
2016,4/6/2016 0:00,4,97,4.77,,87.8,,1.09,,257.6,,11958.88,,879.07,,77.62,,30.21,,5.11,,100.53,,12.8,
2016,4/6/2016 0:00,4,97,4.77,,89.17,,0.65,,294.82,,11377.18,,936.56,,181.9,,66.45,,5.13,,101.07,,12.86,
2016,4/6/2016 0:00,4,97,5.24,,89.84,,2.14,,314.12,,8456,,931.47,,534.06,,201.31,,5.23,,102.29,,12.99,
2016,4/6/2016 0:00,4,97,6.15,,87.09,,3.98,,305.05,,7474.23,,855.23,,618.66,,222.7,,5.22,,102.55,,13.02,
2016,4/6/2016 0:00,4,97,6.68,,85.1,,2.49,,45.2,,7297.63,,827.91,,778.35,,296.58,,5.24,,102.65,,13.03,
2016,4/6/2016 0:00,4,97,6.86,,85.26,,1.5,,137.3,,8038.67,,862.98,,389.13,,139.81,,5.36,,103.95,,13.15,
2016,4/6/2016 0:00,4,97,7.08,,84.14,,2.51,,314.67,,9947.25,,925.05,,162.88,,58.13,,5.36,,104.57,,13.23,
2016,4/6/2016 0:00,4,97,6.81,,86.29,,2.72,,192.54,,10607.43,,929.06,,129.55,,44.31,,5.31,,104.36,,13.22,
2016,4/6/2016 0:00,4,97,6.98,,82.46,,4.52,,331.05,,9354.05,,881.81,,114.06,,37.49,,5.29,,103.82,,13.16,
2016,4/6/2016 0:00,4,97,6.94,,82.43,,5.28,,320.41,,8558.4,,871.9,,271.94,,93,,5.24,,102.95,,13.06,
2016,4/6/2016 0:00,4,97,6.72,,82.94,,5.97,,317.94,,9136.4,,854.08,,29.78,,11.1,,5.23,,102.53,,13.02,
2016,4/6/2016 0:00,4,97,6.4,,82.6,,6.72,,311.5,,9173,,821.5,,6.8,,3.4,,5.23,,102.1,,12.97,
2016,4/7/2016 0:00,4,98,2.62,,88.43,,6.72,,316.93,,9527.55,,845.04,,0,,0,,5.14,,100.28,,12.76,
2016,4/7/2016 0:00,4,98,2.56,,86.64,,6.66,,315.04,,9520.73,,832.95,,0,,0,,5.13,,100.1,,12.74,
2016,4/7/2016 0:00,4,98,2.35,,86.15,,7,,315.08,,9418.48,,830.57,,0,,0,,5.13,,99.85,,12.71,
2016,4/7/2016 0:00,4,98,2.19,,87.47,,7.04,,327.24,,9309.43,,842.95,,0,,0,,5.12,,99.54,,12.67,
2016,4/7/2016 0:00,4,98,1.89,,88.82,,6.22,,325.15,,9359.62,,826.68,,0,,0,,5.12,,99.52,,12.67,
2016,4/7/2016 0:00,4,98,1.81,,86.42,,6.22,,333.16,,9348.38,,842.67,,0,,0,,5.16,,100.15,,12.74,
2016,4/7/2016 0:00,4,98,1.34,,91.29,,6.41,,334.58,,9616.68,,852.55,,9.87,,3.66,,5.18,,100.7,,12.8,
2016,4/7/2016 0:00,4,98,1.33,,88.64,,7.18,,320.2,,8916.6,,875.83,,148.45,,48.08,,5.18,,100.82,,12.82,
2016,4/7/2016 0:00,4,98,1.26,,88.46,,7.04,,329.14,,8681.5,,874.41,,212.67,,69.85,,5.17,,100.72,,12.8,
2016,4/7/2016 0:00,4,98,1.47,,85.54,,6.98,,329.54,,8518.13,,867.52,,317.78,,107.64,,5.17,,100.53,,12.79,
2016,4/7/2016 0:00,4,98,1.92,,78.86,,7.32,,326.53,,8232.13,,860.21,,381.14,,127.04,,5.16,,100.44,,12.77,
2016,4/7/2016 0:00,4,98,2.31,,75.26,,7.26,,327.15,,7790.85,,849.48,,519.34,,175.31,,5.15,,100.32,,12.76,
2016,4/7/2016 0:00,4,98,2.8,,72.23,,7.04,,290.51,,7512.8,,829.76,,578.71,,207.51,,5.15,,100.23,,12.75,
2016,4/7/2016 0:00,4,98,3.01,,70.77,,7.04,,312.89,,7346.62,,828.33,,601.4,,210.65,,5.14,,100.11,,12.74,
2016,4/7/2016 0:00,4,98,3.36,,67.38,,6.41,,329.44,,7530.6,,836.82,,553.86,,195.11,,5.13,,100.17,,12.75,
2016,4/7/2016 0:00,4,98,3.66,,66.72,,5.86,,303.15,,7804.73,,838.66,,501.29,,182.33,,5.15,,100.52,,12.79,
2016,4/7/2016 0:00,4,98,4.07,,64.91,,6.15,,332.53,,7915.97,,850.98,,433.92,,152.98,,5.14,,100.62,,12.8,
2016,4/7/2016 0:00,4,98,4.15,,65.17,,5.85,,323.56,,8371.82,,849.27,,187.56,,63.01,,5.11,,100.55,,12.8,
2016,4/7/2016 0:00,4,98,3.95,,66.11,,5.44,,212.4,,8472.23,,838.89,,86.89,,28.54,,5.12,,100.38,,12.78,
2016,4/7/2016 0:00,4,98,3.9,,65.53,,6.03,,334.2,,8416,,848.4,,30.7,,13.7,,5.11,,100.2,,12.76,
2016,4/8/2016 0:00,4,99,3.04,,70.59,,1.65,,277.65,,12336.58,,935.82,,0,,0,,5.03,,99.45,,12.69,
2016,4/8/2016 0:00,4,99,2.87,,73.08,,1.7,,310.13,,12682.85,,960.48,,0,,0,,5.06,,100.21,,12.78,
2016,4/8/2016 0:00,4,99,1.96,,78.95,,2.65,,330.81,,12215.13,,925.3,,0,,0,,5.08,,100.9,,12.86,
2016,4/8/2016 0:00,4,99,0.92,,91.91,,1.23,,202.82,,12516.42,,933.4,,0,,0,,5.1,,101.33,,12.9,
2016,4/8/2016 0:00,4,99,0.81,,94.31,,0.24,,105.84,,12950.12,,926.26,,0,,0,,5.12,,100.91,,12.85,
2016,4/8/2016 0:00,4,99,0.84,,96.04,,0.81,,260.92,,12548.53,,947.97,,0,,0,,5.1,,100,,12.74,
2016,4/8/2016 0:00,4,99,1.24,,95.52,,2.59,,286.79,,11676.13,,879.05,,10.72,,4.52,,5.08,,99.32,,12.66,
2016,4/8/2016 0:00,4,99,1.57,,94.05,,5.65,,318.6,,8984.65,,823.11,,61.28,,22.32,,5.1,,99.45,,12.67,
2016,4/8/2016 0:00,4,99,1.63,,85.61,,8.82,,285.28,,8379.3,,850.64,,179.59,,57.93,,5.09,,99.12,,12.63,
2016,4/8/2016 0:00,4,99,1.81,,74.96,,9.07,,299.16,,7033.58,,798.81,,544.35,,181.39,,5.09,,98.83,,12.59,
2016,4/8/2016 0:00,4,99,1.79,,71.85,,8.78,,296.63,,7134.95,,797.47,,443.2,,148.85,,5.09,,98.76,,12.58,
2016,4/8/2016 0:00,4,99,1.64,,67.15,,8.91,,295.74,,6516.63,,773.78,,686.45,,250.69,,5.09,,98.86,,12.6,
2016,4/8/2016 0:00,4,99,1.45,,64.46,,8.67,,296.3,,6288.37,,775.76,,909.68,,350.41,,5.09,,99.05,,12.62,
2016,4/8/2016 0:00,4,99,2.28,,51.69,,10.42,,261.65,,5216.6,,733.07,,1239.5,,477.41,,5.11,,99.35,,12.65,
2016,4/8/2016 0:00,4,99,2.46,,47.46,,10.87,,275.22,,5128.37,,719.33,,1134.91,,428.51,,5.12,,99.42,,12.66,
2016,4/8/2016 0:00,4,99,2.44,,45.96,,9.9,,245.23,,5978.72,,738.12,,775.16,,280.18,,5.11,,99.31,,12.65,
2016,4/8/2016 0:00,4,99,2.39,,46.14,,10.13,,265.72,,7029.23,,799.6,,403.74,,135.14,,5.08,,99.64,,12.7,
2016,4/8/2016 0:00,4,99,1.81,,57.19,,10.12,,268.82,,7391.97,,822.79,,319.16,,104.34,,5.1,,100.63,,12.81,
2016,4/8/2016 0:00,4,99,0.5,,70.29,,11.05,,286.46,,8166.48,,851.16,,143.42,,41.15,,5.1,,100.62,,12.82,
2016,4/8/2016 0:00,4,99,0.1,,74.8,,9.95,,7.2,,7736,,802.8,,61.5,,20.5,,5.12,,101.1,,12.87,
2016,4/9/2016 0:00,4,100,-2.7,,78.52,,5.24,,34.45,,9671.02,,864.67,,0,,0,,5.08,,100.52,,12.81,
2016,4/9/2016 0:00,4,100,-2.97,,78.52,,5.45,,43.32,,9546.87,,853.68,,0,,0,,5.05,,99.69,,12.71,
2016,4/9/2016 0:00,4,100,-3.38,,72.5,,4.87,,22.41,,9696.6,,867.64,,0,,0,,5.02,,99.38,,12.68,
2016,4/9/2016 0:00,4,100,-4.02,,69.46,,3.65,,29.16,,9845.63,,838.44,,0,,0,,4.99,,98.97,,12.64,
2016,4/9/2016 0:00,4,100,-4.15,,71,,4.21,,56.68,,9982.53,,847.85,,0,,0,,4.99,,98.95,,12.64,
2016,4/9/2016 0:00,4,100,-4.12,,71.92,,5.45,,188.92,,9532.35,,839.5,,0,,0,,4.94,,98.77,,12.63,
2016,4/9/2016 0:00,4,100,-4.41,,74.83,,4.68,,87.78,,9032.47,,816.5,,42.07,,9.25,,4.92,,98.64,,12.62,
2016,4/9/2016 0:00,4,100,-4.43,,75.72,,4.94,,127.45,,8168.35,,844.12,,403.03,,85.79,,4.91,,98.72,,12.64,
2016,4/9/2016 0:00,4,100,-4.3,,73.66,,5.34,,133.02,,6445.55,,779.85,,851.27,,239.06,,4.94,,98.44,,12.59,
2016,4/9/2016 0:00,4,100,-4.14,,70.48,,3.24,,53.54,,5600.7,,754.27,,1163.48,,423.41,,4.93,,98.83,,12.64,
2016,4/9/2016 0:00,4,100,-3.27,,63.4,,1.15,,148.07,,6061.57,,752,,1210.97,,495.67,,4.99,,99.55,,12.72,
2016,4/9/2016 0:00,4,100,-2.63,,58.39,,1.41,,186.44,,4123.68,,687.47,,1529.11,,728.85,,5.25,,100.75,,12.78,
2016,4/9/2016 0:00,4,100,-1.88,,51.22,,0.85,,186.39,,2955.18,,581.11,,1648.67,,886.15,,5.66,,101.29,,12.72,
2016,4/9/2016 0:00,4,100,-0.47,,44.47,,1.01,,102.17,,2135.93,,510.04,,1593.33,,918.69,,6.23,,101.75,,12.59,
2016,4/9/2016 0:00,4,100,-0.46,,43.51,,1.69,,63.94,,2413,,539.89,,1437.37,,797.54,,6.3,,103.01,,12.73,
2016,4/9/2016 0:00,4,100,1.63,,39.53,,2.89,,121.72,,3495.42,,662.63,,1192.95,,608.38,,6.1,,104.72,,13,
2016,4/9/2016 0:00,4,100,2.4,,44.5,,3.96,,157.4,,4396.9,,700.04,,882.79,,401.86,,5.66,,105.21,,13.21,
2016,4/9/2016 0:00,4,100,2.76,,42.19,,4.15,,193.32,,5627.78,,739.69,,523.81,,210.38,,5.34,,103.33,,13.08,
2016,4/9/2016 0:00,4,100,2.99,,45.86,,5.68,,189.18,,7098.92,,795.14,,217.53,,78.45,,5.24,,102.04,,12.95,
2016,4/9/2016 0:00,4,100,2.9,,52.55,,6.23,,185.1,,7438,,760,,58.1,,20.5,,5.27,,102.1,,12.95,
2016,4/10/2016 0:00,4,101,0.86,,65.39,,7.74,,174.6,,7904.9,,780.3,,0,,0,,5.07,,98.36,,12.54,
2016,4/10/2016 0:00,4,101,1.27,,63.23,,7.65,,176.92,,7730.48,,777.04,,0.03,,0,,5.04,,97.82,,12.48,
2016,4/10/2016 0:00,4,101,1.44,,65.64,,7.74,,185.83,,7581.23,,770.63,,0,,0,,5.03,,97.23,,12.41,
2016,4/10/2016 0:00,4,101,1.7,,66.09,,8.28,,185.83,,7302.65,,744.78,,0,,0,,5,,96.66,,12.34,
2016,4/10/2016 0:00,4,101,1.62,,68.04,,8.17,,187.39,,7289.23,,747.06,,0,,0,,4.98,,96.31,,12.3,
2016,4/10/2016 0:00,4,101,1.65,,68.83,,7.63,,186.85,,7618.63,,767.98,,0,,0,,5,,96.55,,12.33,
2016,4/10/2016 0:00,4,101,1.78,,70.77,,9.04,,194.21,,7491.53,,782.13,,24.84,,9.64,,5.02,,96.91,,12.37,
2016,4/10/2016 0:00,4,101,1.71,,75.69,,8.64,,194.55,,7391.53,,798.2,,165.13,,62.85,,5.02,,97,,12.38,
2016,4/10/2016 0:00,4,101,2.33,,74.33,,8.27,,200.08,,6690.12,,768.41,,368.14,,145.72,,5.01,,96.92,,12.37,
2016,4/10/2016 0:00,4,101,3.04,,72.47,,9.01,,207.23,,7124.38,,786.21,,207.8,,88.93,,4.99,,96.76,,12.36,
2016,4/10/2016 0:00,4,101,3.67,,72.83,,7.02,,207.85,,7288.75,,779.18,,236.33,,95.65,,4.96,,96.69,,12.36,
2016,4/10/2016 0:00,4,101,4.98,,70.7,,5.85,,217.27,,6999.38,,770.26,,339.14,,139.49,,4.93,,96.73,,12.38,
2016,4/10/2016 0:00,4,101,6.31,,73.06,,6.24,,227.61,,6967.07,,768.08,,282.4,,112.81,,4.93,,96.83,,12.39,
2016,4/10/2016 0:00,4,101,6.3,,83.46,,4.75,,226.88,,6438.97,,736.48,,592.5,,247.3,,4.96,,97.16,,12.42,
2016,4/10/2016 0:00,4,101,6.98,,83.45,,5.63,,232.66,,6188.83,,745.4,,590.08,,243.6,,5.06,,98.33,,12.54,
2016,4/10/2016 0:00,4,101,7.38,,84.6,,4.85,,233.49,,6818.87,,770.5,,385.36,,156.11,,5.09,,98.6,,12.56,
2016,4/10/2016 0:00,4,101,7.88,,86.76,,4.29,,246.26,,7089.33,,755.34,,232.43,,90.81,,5.08,,98.22,,12.52,
2016,4/10/2016 0:00,4,101,7.97,,89.86,,3.43,,246.32,,7856.42,,742.98,,45.96,,19.51,,5.03,,97.83,,12.48,
2016,4/10/2016 0:00,4,101,8.12,,91.53,,3.07,,237.99,,8431.77,,750.93,,25.55,,11.95,,5.02,,97.96,,12.5,
2016,4/10/2016 0:00,4,101,8.6,,90.8,,3.87,,249.7,,8357,,722.1,,17.1,,6.8,,5.04,,97.7,,12.46,
2016,4/11/2016 0:00,4,102,7.35,,85.2,,2.53,,283.67,,10932.25,,853.96,,0,,0,,5.23,,98.7,,12.53,
2016,4/11/2016 0:00,4,102,7.8,,72.52,,4.28,,280.17,,10247.87,,819,,0,,0,,5.22,,98.58,,12.51,
2016,4/11/2016 0:00,4,102,6.9,,75.56,,3.66,,289.97,,9348.85,,808.92,,0,,0,,5.23,,98.48,,12.5,
2016,4/11/2016 0:00,4,102,7.08,,65.86,,5.78,,307.15,,8785.52,,796.96,,0,,0,,5.22,,98.33,,12.48,
